country,country_code,year,gdp_per_capita,life_expectancy,internet_usage,unemployment
Puerto Rico (US),PRI,2018,30679.9181934488,81.086,70.8563997424362,9.2
Portugal,PRT,2018,23541.1401075289,81.3243902439024,74.6609681487507,6.966
Paraguay,PRY,2018,6258.44991640984,73.627,64.9935430235756,6.217
West Bank and Gaza,PSE,2018,3562.33094270256,75.38,64.3999937114499,26.256
Qatar,QAT,2018,71039.9308240078,82.714,99.6528491261175,0.104
Romania,ROU,2018,12416.134317959,75.3585365853659,70.6812779273268,4.187
Russian Federation,RUS,2018,11211.8876953125,72.6621951219512,80.8647218726954,4.871
Rwanda,RWA,2018,771.773511207309,66.354,19.16659927,10.759
South Asia,SAS,2018,1988.3663331799,70.6523573971364,20.9,7.59582449059332
Saudi Arabia,SAU,2018,29360.0658968566,78.75,93.3100018480347,6.029
Singapore,SGP,2018,66881.6067035265,83.2975609756098,88.1656360313447,3.878
Sierra Leone,SLE,2018,845.914540460932,59.059,14.42230034,3.192
El Salvador,SLV,2018,4183.54620971358,71.384,43.79999924,4.006
Serbia,SRB,2018,7559.86165747394,75.890243902439,73.360709154564,12.733
Slovak Republic,SVK,2018,19573.3717031314,77.2658536585366,80.4489224826099,6.544
Slovenia,SVN,2018,25888.0481065655,81.3780487804878,79.7499765956562,5.108
Sweden,SWE,2018,54018.4554391861,82.5585365853659,89.2469631588137,6.365
Seychelles,SYC,2018,18440.2340460932,72.8414634146341,69.23660278,3.528
Chad,TCD,2018,948.656629871231,52.447,6.956299782,1.135
East Asia & Pacific (IDA & IBRD countries),TEA,2018,8136.37041895137,75.6101241544348,59.8,4.29576429272136
Europe & Central Asia (IDA & IBRD countries),TEC,2018,8911.87742979014,74.2976622013592,71.8,6.9518608542437
Thailand,THA,2018,7099.77650081458,77.19,56.8174809301456,0.765
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,8620.46890240755,74.9760978010797,63.5,8.05678539022162
Tonga,TON,2018,4675.04791274385,72.169,48.80789948,2.248
South Asia (IDA & IBRD),TSA,2018,1988.3663331799,70.6523573971364,20.9,7.59582449059332
Tunisia,TUN,2018,3628.10366464236,75.37,64.1908102327387,15.459
Turkiye,TUR,2018,9684.11819884721,77.454,71.0427608433809,10.958
Ukraine,UKR,2018,3059.0517578125,73.569,62.5531553933869,8.799
Upper middle income,UMC,2018,8569.23675625056,75.8217431147146,62.2,6.1441145101173
Uruguay,URY,2018,19249.9404677501,77.527,80.7268428795854,8.336
United States,USA,2018,62499.8744390068,78.6390243902439,88.498903165152,3.896
Uzbekistan,UZB,2018,1813.08530813664,71.999,55.2000006732722,9.3
Viet Nam,VNM,2018,3222.31003125366,74.1,69.8479286837965,1.161
World,WLD,2018,11309.3830773178,72.6433686298045,49.4,5.96717403641778
Kosovo,XKX,2018,4384.18796444738,77.117,89.4430319734879,27.761
South Africa,ZAF,2018,6914.1780318076,65.726,62.40000153,26.906
Zambia,ZMB,2018,1463.89997855593,62.138,14.2999970950012,5.032
Africa Western and Central,AFW,2019,2216.38505520833,57.149956341607,28.5,3.68977741814512
Angola,AGO,2019,2493.67884440177,63.051,32.12939835,16.431
Albania,ALB,2019,6069.43903131027,79.467,68.5503911218006,11.466
United Arab Emirates,ARE,2019,45938.6073581994,82.596,99.1499979561243,2.331
Argentina,ARG,2019,9955.97478680428,76.847,79.9469520347551,9.843
Armenia,ARM,2019,4597.22887399548,76.2219512195122,66.5439496866159,9.794
Australia,AUS,2019,55194.7585097428,82.9,93.60990143,5.143
Austria,AUT,2019,49885.9947355204,81.8951219512195,87.7522047870069,4.56
Azerbaijan,AZE,2019,4805.75371765917,73.29,81.0999990651547,5.004
Belgium,BEL,2019,46716.6227467964,81.9951219512195,90.275428012141,5.364
Benin,BEN,2019,1130.82135339795,59.888,20.50099945,1.214
Burkina Faso,BFA,2019,764.853077774946,60.184,9.27180600953186,1.56
Bulgaria,BGR,2019,10353.7204584127,75.1121951219512,67.9469809417603,4.148
"Bahamas, The",BHS,2019,33640.3369861278,71.408,90.69329834,9.336
Bosnia and Herzegovina,BIH,2019,6122.37541352353,77.394,69.9463476317266,15.692
Belarus,BLR,2019,6837.77339645635,74.2268292682927,82.7891520910901,4.165
Belize,BLZ,2019,6171.61449761423,72.577,58.76520157,9.053
Bolivia,BOL,2019,4203.15492855788,67.82,47.4748191121692,3.682
Brazil,BRA,2019,9029.83304401079,75.809,73.9124399133589,11.936
Barbados,BRB,2019,21912.1501242857,76.495,70.30709839,8.41
Brunei Darussalam,BRN,2019,30426.5730656528,75.049,95.0,6.6
Bhutan,BTN,2019,3576.87987100503,72.005,74.17939758,2.72
Botswana,BWA,2019,7172.08956480028,67.167,48.82279968,20.094
Canada,CAN,2019,46352.8693445211,82.1585365853659,91.91290283,5.69
Switzerland,CHE,2019,84121.9310304414,83.9048780487805,93.1460869535177,4.394
Chile,CHL,2019,14495.716721687,80.324,85.01760101,7.559
China,CHN,2019,10342.9009524335,77.94,64.080881297515,5.15
Cote d'Ivoire,CIV,2019,2141.76836170115,60.274,36.2889545655205,2.401
Colombia,COL,2019,6472.54544924705,76.793,65.0069007159493,10.28
Cabo Verde,CPV,2019,4380.78117331128,75.449,61.9433977593088,11.3
Costa Rica,CRI,2019,12884.6859951989,80.296,81.2025964435269,10.807
Cyprus,CYP,2019,29227.173828125,81.454,86.0636299618935,7.155
Czechia,CZE,2019,24062.7190013343,79.2292682926829,80.8669444139622,2.015
Germany,DEU,2019,47656.199739747,81.2926829268293,88.1345169091916,3.163
Denmark,DNK,2019,59404.2663247723,81.4512195121951,98.0464347521549,5.018
Dominican Republic,DOM,2019,8183.01623600375,73.112,79.71549988,6.356
East Asia & Pacific (excluding high income),EAP,2019,8286.3981179292,75.7689690321509,64.0,4.33671121711751
East Asia & Pacific,EAS,2019,11622.8915284736,76.5862412994962,67.1,4.20764102715085
Europe & Central Asia (excluding high income),ECA,2019,6069.27407282315,74.8158340567546,70.3,10.1761416579533
Europe & Central Asia,ECS,2019,25020.8648271756,78.3038716113385,80.3,6.77316025142154
Ecuador,ECU,2019,6205.05765246766,77.286,59.2,3.703
"Egypt, Arab Rep.",EGY,2019,2962.98892023003,71.213,57.2828663990195,7.851
Spain,ESP,2019,29786.5245689007,83.8317073170732,90.718665325267,14.104
Estonia,EST,2019,24021.2501413306,78.6463414634147,90.2289281997919,4.514
Finland,FIN,2019,48358.1807773701,81.9829268292683,89.6073851129779,6.695
France,FRA,2019,40408.2848574751,82.8268292682927,83.3397440866883,8.415
United Kingdom,GBR,2019,43158.7411267323,81.3691219512195,92.5166285497138,3.657
Georgia,GEO,2019,4741.2832715876,74.165,68.8467135616978,11.565
Guinea,GIN,2019,1031.34146480732,59.379,23.89049911,5.018
Guinea-Bissau,GNB,2019,811.216425885129,62.161,17.92149925,2.52
Greece,GRC,2019,19335.3602002969,81.6390243902439,75.6712066931757,17.045
Grenada,GRD,2019,10462.7929159533,74.971,64.31279755,9.788
Guatemala,GTM,2019,4511.99839552697,71.639,44.401049838502,2.193
Guyana,GUY,2019,6405.82443444562,69.067,55.31269836,13.172
High income,HIC,2019,41342.2066107349,80.1992640609664,87.5,4.77669389893653
"Hong Kong SAR, China",HKG,2019,48359.0011950597,85.1558536585366,91.7434003891587,2.917
Honduras,HND,2019,2502.32744328073,72.124,39.3883521850111,5.698
Croatia,HRV,2019,15563.5987295029,78.2243902439024,79.0797836757554,6.551
Hungary,HUN,2019,17012.8598553199,76.3195121951219,80.3716936050482,3.411
IBRD only,IBD,2019,6476.07259783679,74.031271888226,56.3,6.1620754538284
IDA & IBRD total,IBT,2019,5167.89523774326,71.3939314839846,47.8,5.90141032425619
IDA blend,IDB,2019,2205.87361894796,61.3259973798573,26.9,4.89504861283081
Indonesia,IDN,2019,4106.94856160358,70.349,47.6906489788375,3.59
India,IND,2019,2041.42863698585,70.746,29.52350044,6.51
Ireland,IRL,2019,81827.6688873996,82.7024390243903,87.0000552425146,4.95
"Iran, Islamic Rep.",IRN,2019,3997.4935449585,76.855,72.4509047672065,10.74
Iceland,ISL,2019,69296.3144361601,83.1634146341463,99.5049411693787,3.507
Israel,ISR,2019,44250.6313628073,82.8048780487805,86.7878776180583,3.731
Italy,ITA,2019,33812.788724868,83.4975609756098,67.8507102874836,9.884
Jamaica,JAM,2019,6030.68896415921,71.532,70.8410169743356,4.987
Jordan,JOR,2019,4170.1144003465,76.865,70.08470154,16.801
Japan,JPN,2019,40415.9567649547,84.3563414634146,92.7303978145525,2.351
Kenya,KEN,2019,1960.40808854893,62.939,22.6687733618171,5.014
Kyrgyz Republic,KGZ,2019,1421.99927504102,71.6,64.1,5.45
Cambodia,KHM,2019,2225.87705485686,70.127,52.305878224498,0.499
Kiribati,KIR,2019,1750.9977188915,65.866,41.79299927,8.557
"Korea, Rep.",KOR,2019,33826.9443301597,83.2268292682927,96.157579184239,3.746
Latin America & Caribbean (excluding high income),LAC,2019,8282.78290882792,75.0513524613511,67.9,8.12807004068452
Lebanon,LBN,2019,8905.88005497437,78.208,81.48120117,11.301
St. Lucia,LCA,2019,11794.0597229805,72.249,61.08050156,15.344
Latin America & Caribbean,LCN,2019,8539.39776066424,75.2042598654921,67.8,8.1198760192559
Sri Lanka,LKA,2019,4081.94772722003,76.698,32.02090073,4.67
Lower middle income,LMC,2019,2228.84805859217,68.5574256254118,33.4,5.66689390760758
Lesotho,LSO,2019,1082.05706777516,55.249,42.301733569273,16.876
Lithuania,LTU,2019,19608.7943945553,76.2829268292683,81.5818683764046,6.255
Luxembourg,LUX,2019,112696.649059674,82.6390243902439,97.120635693272,5.592
Latvia,LVA,2019,17294.9751600969,75.3878048780488,86.13545644343,6.312
"Macao SAR, China",MAC,2019,81882.6964523869,83.9292682926829,86.4679257062588,1.73
Moldova,MDA,2019,4405.33418162155,70.181,73.32610321,1.502
Maldives,MDV,2019,11740.2724029785,79.707,77.46970367,4.562
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2019,5412.42875673528,71.2438695042576,46.0,6.95554915619972
Mexico,MEX,2019,10369.5553585271,74.53,69.6321092705209,3.477
Marshall Islands,MHL,2019,5292.33985502306,66.047,49.75749969,6.342
North Macedonia,MKD,2019,6718.85826635458,76.6024390243903,81.4128827618364,17.414
Mali,MLI,2019,971.949318638092,59.217,24.96030045,3.193
Malta,MLT,2019,32421.9179752262,82.6585365853659,85.7785963798031,4.08
Myanmar,MMR,2019,1425.98954241668,66.457,36.54050064,0.407
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2019,2695.63342343005,70.417484585256,41.5,7.54852245910619
Montenegro,MNE,2019,8749.02375172644,76.6829268292683,73.4766657478691,15.128
Mongolia,MNG,2019,4347.54610314873,71.0531707317073,51.079994082603,9.024
Mauritania,MRT,2019,1767.072710621,67.64,25.0977993,10.416
Mauritius,MUS,2019,11568.2533399824,74.2358536585366,61.7299551453346,6.331
Malaysia,MYS,2019,10920.191763972,75.9,84.1871450078281,3.3
North America,NAC,2019,62874.6117089583,79.1328897249464,89.7,3.890566885067
Niger,NER,2019,561.691304349698,60.031,11.28549957,0.531
Nigeria,NGA,2019,3189.81286498516,53.009,29.74410057,4.448
Netherlands,NLD,2019,53554.9007491475,82.1121951219512,93.2885906040269,3.379
Norway,NOR,2019,76430.5889473338,82.9585365853659,98.0000043853142,3.684
New Zealand,NZL,2019,42855.831861632,82.0560975609756,89.86370087,4.112
Oman,OMN,2019,19180.1864152801,79.946,90.25939941,2.765
Pakistan,PAK,2019,1390.41690981745,66.729,17.070901719916,4.83
Panama,PAN,2019,16477.9066268111,78.514,63.6284147731451,6.409
Peru,PER,2019,7037.00803692604,76.275,59.9505036049006,3.379
Philippines,PHL,2019,3400.78949767074,69.68,43.0266118680279,2.237
Poland,POL,2019,15874.5220531254,77.9048780487805,80.4359068768673,3.267
Puerto Rico (US),PRI,2019,31830.5284993358,81.438,77.7364393708352,8.3
Portugal,PRT,2019,23343.3628970034,81.6756097560976,75.3463779408712,6.422
Paraguay,PRY,2019,5821.18199548738,73.668,68.5176284222264,6.595
West Bank and Gaza,PSE,2019,3656.85827137011,75.811,70.6225837001758,25.34
Qatar,QAT,2019,66841.3623185691,82.945,99.6528042086389,0.1
Romania,ROU,2019,12909.6104013244,75.6073170731707,73.6574757545465,3.912
Russian Federation,RUS,2019,11447.701171875,73.0839024390244,82.6421618670668,4.513
Rwanda,RWA,2019,810.051412137354,66.691,21.3579998,11.236
South Asia,SAS,2019,2067.05975687637,70.9975623145981,29.7,6.47682958691194
Saudi Arabia,SAU,2019,29566.7933827436,78.313,95.7247355953812,5.636
Senegal,SEN,2019,1431.18128932159,67.668,43.37969971,2.863
Singapore,SGP,2019,65952.0378959293,83.5951219512195,88.9492526850762,3.125
El Salvador,SLV,2019,4320.11671534627,71.725,50.4911940673888,4.17
San Marino,SMR,2019,46630.1443120725,85.257,67.85070038,8.11
"Somalia, Fed. Rep.",SOM,2019,539.954816211694,57.249,2.731400013,18.828
Serbia,SRB,2019,7755.632986437,75.9365853658537,77.4167736219802,10.395
Slovak Republic,SVK,2019,19406.0589683582,77.6658536585366,82.8536605021784,5.761
Slovenia,SVN,2019,25814.1687167572,81.5292682926829,83.1083578026717,4.446
Sweden,SWE,2019,51648.9892820514,83.109756097561,94.4934434072202,6.833
Seychelles,SYC,2019,19141.5118743615,74.0463414634146,76.63420105,2.966
East Asia & Pacific (IDA & IBRD countries),TEA,2019,8379.36503263574,75.8042877234534,64.3,4.33671121711751
Europe & Central Asia (IDA & IBRD countries),TEC,2019,9058.74177112172,74.590946255432,75.2,7.02807593884589
Togo,TGO,2019,826.255209019798,61.061,20.72730064,2.036
Thailand,THA,2019,7605.69657797759,77.197,66.6524194587528,0.716
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,8362.63429845968,75.1319711493442,67.7,8.11816460703687
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2019,2688.96932958269,70.3800917806817,41.3,7.39159249584192
South Asia (IDA & IBRD),TSA,2019,2067.05975687637,70.9975623145981,29.7,6.47682958691194
Trinidad and Tobago,TTO,2019,17212.6128892163,72.836,74.98670197,3.523
Tunisia,TUN,2019,3528.87213306798,75.599,66.6999983024144,17.153
Turkiye,TUR,2019,9395.23378001368,77.737,73.9767022871511,13.731
Uganda,UGA,2019,822.171150036357,66.354,11.72579956,2.563
Ukraine,UKR,2019,3619.86157226563,73.92,70.1248442995263,8.194
Upper middle income,UMC,2019,8657.73234539015,76.0291253616976,67.5,6.27685073481571
Uruguay,URY,2019,18315.7316980028,77.503,83.3515337667548,8.836
United States,USA,2019,64746.4506778863,78.7878048780488,89.4302848575712,3.669
Uzbekistan,UZB,2019,2041.38480729431,72.093,70.3999986481458,9.0
Viet Nam,VNM,2019,3440.90025375434,74.211,68.6615802057338,1.681
World,WLD,2019,11376.0818134476,72.8686343875761,53.9,5.6979643150283
South Africa,ZAF,2019,6533.71121032856,66.071,69.69689941,28.468
Zambia,ZMB,2019,1258.98619844462,62.914,14.47189999,5.538
Zimbabwe,ZWE,2019,2184.32923855469,61.06,26.5883007,7.373
Afghanistan,AFG,2020,510.787063366811,61.454,17.04850006,11.71
Angola,AGO,2020,1759.35619918264,63.116,33.32089996,16.033
Albania,ALB,2020,6027.91350716348,77.824,72.23767711,11.639
United Arab Emirates,ARE,2020,37991.7492971665,81.936,100.0,4.294
Argentina,ARG,2020,8535.59938004389,75.878,85.51438646,11.461
Armenia,ARM,2020,4268.68093304583,73.3756097560976,76.50770055,8.055
Australia,AUS,2020,51983.4523666382,83.2,94.6934967,6.394
Austria,AUT,2020,48716.4098900349,81.1926829268293,87.52942813,5.201
Azerbaijan,AZE,2020,4229.91064904503,70.312,84.59999573,7.243
Burundi,BDI,2020,255.8324539389,62.569,6.430099964,1.03
Belgium,BEL,2020,45906.2875805246,80.6951219512195,91.52641629,5.545
Bulgaria,BGR,2020,10760.211975413,73.3560975609756,70.16248359,5.037
Bosnia and Herzegovina,BIH,2020,6130.31187968266,76.04,73.21175294,15.868
Belarus,BLR,2020,6542.85579976768,72.1385609756098,85.08791245,4.049
Bolivia,BOL,2020,3580.96761778303,62.906,59.94010155,7.903
Brazil,BRA,2020,7074.19407495707,74.506,81.34269353,13.697
Brunei Darussalam,BRN,2020,26834.3592233943,75.114,96.30549622,7.409
Bhutan,BTN,2020,3191.66906999331,72.253,76.85079956,5.03
Botswana,BWA,2020,6323.2974967659,67.643,51.67819977,21.017
Canada,CAN,2020,43537.839298904,81.53,92.3,9.657
Switzerland,CHE,2020,85897.7843338323,83.0,94.34999847,4.817
Chile,CHL,2020,13114.815470545,79.349,87.45929718,11.18
China,CHN,2020,10627.4637989619,78.019,70.05275998,5.61
"Congo, Dem. Rep.",COD,2020,486.425572682256,60.428,14.51049995,1.466
Colombia,COL,2020,5339.68711357943,74.757,69.79533474,15.568
Costa Rica,CRI,2020,12394.0493969492,79.725,80.53018608,16.432
Cyprus,CYP,2020,28130.341796875,81.23,90.80194644,7.755
Czechia,CZE,2020,23472.8915454417,78.2268292682927,81.33889705,2.55
Germany,DEU,2020,47394.8734504469,81.0414634146342,89.81294133,3.881
Denmark,DNK,2020,60985.4885601514,81.6024390243903,96.54914573,5.644
Dominican Republic,DOM,2020,7135.22273255899,72.636,81.61730194,6.126
East Asia & Pacific (excluding high income),EAP,2020,8391.27634645494,75.6976393295064,72.2,4.81908679593954
East Asia & Pacific,EAS,2020,11639.4853357389,76.5433946923267,73.9,4.69774788942714
Europe & Central Asia (excluding high income),ECA,2020,5776.19343817718,73.5536868675669,74.5,9.2583485544062
Europe & Central Asia,ECS,2020,24167.3551199699,77.1754906029407,83.4,7.07497315803434
Ecuador,ECU,2020,5463.64515348598,72.004,70.7,6.084
"Egypt, Arab Rep.",EGY,2020,3511.11381026379,69.79,71.91420096,7.974
Spain,ESP,2020,27233.9426461608,82.2317073170732,93.20564892,15.532
Estonia,EST,2020,23933.9939421065,78.5951219512195,89.05828666,6.956
Finland,FIN,2020,48828.6846862799,81.9317073170732,92.17027106,7.759
France,FRA,2020,39169.8606000707,82.1756097560976,84.70639801,8.009
United Kingdom,GBR,2020,40812.6794663879,80.331756097561,94.81820132,4.518
Georgia,GEO,2020,4300.85701291207,73.509,72.53157487,11.734
Greece,GRC,2020,17886.733165236,81.2878048780488,78.11584474,15.899
Grenada,GRD,2020,8968.55890108484,75.019,65.65380096,12.974
High income,HIC,2020,40108.2348602411,79.2041448995884,88.4,6.50108707627547
"Hong Kong SAR, China",HKG,2020,46109.2299946609,85.4963414634146,92.41313602,5.808
Honduras,HND,2020,2307.61494319511,70.864,45.24829865,10.982
Croatia,HRV,2020,14807.5608543265,77.5243902439024,78.32090004,7.389
Hungary,HUN,2020,16386.9308821258,75.419512195122,84.77115202,4.248
IBRD only,IBD,2020,6191.51088391849,73.2951356970762,65.4,7.01381983665201
IDA & IBRD total,IBT,2020,4923.57218418891,70.7488503512362,55.1,6.75477950617918
Indonesia,IDN,2020,3853.70288774146,68.817,53.72649449,4.255
India,IND,2020,1907.04251637669,70.156,43.40544313,7.859
Ireland,IRL,2020,86514.0706108754,82.4560975609756,91.99989097,5.623
"Iran, Islamic Rep.",IRN,2020,3202.50003502169,74.141,75.56986637,9.687
Iceland,ISL,2020,60127.9393575616,83.0634146341463,99.5327519,5.478
Israel,ISR,2020,44575.5719045492,82.6487804878049,90.12734091,4.169
Italy,ITA,2020,32091.4866621366,82.1951219512195,70.48342785,9.192
Jamaica,JAM,2020,5299.04530804283,71.452,76.38400269,6.501
Jordan,JOR,2020,4022.0401356135,75.583,78.4178009,19.213
Japan,JPN,2020,40028.7341726762,84.56,90.21945812,2.809
Kazakhstan,KAZ,2020,8781.50797787648,71.195,85.94259898,4.9
Kyrgyz Republic,KGZ,2020,1229.51766602907,71.8,72.0,5.945
Cambodia,KHM,2020,2081.73914242939,70.059,56.37590027,0.172
Kiribati,KIR,2020,1751.78249168214,65.205,52.95090103,10.971
"Korea, Rep.",KOR,2020,33645.7719545073,83.4268292682927,96.50506052,3.931
Latin America & Caribbean (excluding high income),LAC,2020,6904.27677369596,72.8759217271338,73.3,10.4506699434956
St. Lucia,LCA,2020,8411.07474936367,72.308,62.06399918,20.405
Latin America & Caribbean,LCN,2020,7168.64740599577,73.1889367681402,73.8,10.4889004046567
Sri Lanka,LKA,2020,3847.60137695639,76.928,36.18473435,5.364
Lower middle income,LMC,2020,2121.61421722256,68.040356336938,42.5,6.78559389633313
Lithuania,LTU,2020,20428.6478157394,75.0292682926829,83.05554724,8.487
Luxembourg,LUX,2020,116860.02817236,82.1439024390244,98.45962893,6.766
Latvia,LVA,2020,17564.2321549354,75.1853658536585,88.89796078,8.098
"Macao SAR, China",MAC,2020,36883.6652578543,84.1292682926829,87.46230316,2.542
Moldova,MDA,2020,4375.7788930524,69.914,74.11830139,1.206
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2020,4742.76402632259,69.9110789555644,50.6,7.80823506588111
Mexico,MEX,2020,8841.27075039868,70.449,71.49017499,4.378
North Macedonia,MKD,2020,6659.59651070776,74.3951219512195,81.40553811,16.575
Mali,MLI,2020,953.242943290974,58.858,29.11300087,3.528
Malta,MLT,2020,31823.4363934505,82.0975609756098,86.85876183,4.856
Myanmar,MMR,2020,1490.21683599469,66.612,45.4477005,1.476
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2020,2408.49731335268,69.050634286622,46.4,8.26365189720738
Montenegro,MNE,2020,7538.53635992191,75.9317073170732,77.60879306,17.878
Mongolia,MNG,2020,4001.25193077703,71.3490243902439,62.50002848,6.413
Mauritius,MUS,2020,9135.84773751062,74.1770731707317,67.73290684,8.626
Malawi,MWI,2020,602.507478176106,65.216,13.89949989,0.907
Malaysia,MYS,2020,9957.52626697613,76.057,89.55501192,4.5
North America,NAC,2020,61468.3372208474,77.4492830759645,90.5,8.23059990715153
Netherlands,NLD,2020,53467.9277413737,81.3585365853659,91.33333333,3.82
Norway,NOR,2020,68340.0181033702,83.209756097561,94.60755647,4.424
New Zealand,NZL,2020,41997.7830324279,82.2560975609756,90.92099762,4.602
Oman,OMN,2020,16784.8630630058,77.763,95.23229321,2.94
Pakistan,PAK,2020,1278.39735206896,65.701,18.935,6.74
Panama,PAN,2020,13290.5608397749,76.33,64.82430267,18.548
Peru,PER,2020,6133.32552410183,73.832,65.25179796,7.179
Philippines,PHL,2020,3227.57910235199,70.097,53.76490021,2.522
Poland,POL,2020,16150.9304813473,76.4,83.18488715,3.155
Portugal,PRT,2020,22299.4044062173,81.3292682926829,78.26166044,6.85
Paraguay,PRY,2020,5365.47220721104,72.72,73.95751114,7.548
West Bank and Gaza,PSE,2020,3233.56863835858,74.998,76.18160248,25.895
Qatar,QAT,2020,51683.5681078949,80.409,99.65284913,0.1
Romania,ROU,2020,13009.1770573223,74.2536585365854,78.45526895,5.035
Russian Federation,RUS,2020,10108.3271484375,71.3387804878049,84.99466978,5.62
Rwanda,RWA,2020,778.701498925026,66.953,23.8,11.829
South Asia,SAS,2020,1957.20343722686,70.3622206982499,42.5,7.81780734350757
Saudi Arabia,SAU,2020,24338.8307301067,77.596,97.8623325,7.66
Singapore,SGP,2020,61410.0792630788,83.5439024390244,92.00434653,5.231
El Salvador,SLV,2020,3997.19279583709,70.244,54.60136976,5.008
San Marino,SMR,2020,44326.9556746411,82.65,77.94999695,7.912
Serbia,SRB,2020,8098.70955668849,74.4780487804878,78.36804864,9.011
Slovak Republic,SVK,2020,19735.4858280801,76.8658536585366,89.92090413,6.719
Slovenia,SVN,2020,25392.0651093612,80.5317073170732,86.60130109,4.971
Sweden,SWE,2020,52568.5726980146,82.3560975609756,94.53943122,8.291
Seychelles,SYC,2020,14041.4754074575,77.2365853658537,79.25170135,4.311
East Asia & Pacific (IDA & IBRD countries),TEA,2020,8485.32855185979,75.7338497054699,72.7,4.81908679593954
Europe & Central Asia (IDA & IBRD countries),TEC,2020,8478.35038656806,73.1492512511888,78.6,7.15506606705108
Thailand,THA,2020,6985.64393892574,77.331,77.84374066,1.099
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,6964.3711102796,73.0747493617473,73.8,10.4688448706411
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2020,2402.73480964452,69.0090964026373,46.2,8.1187692536446
South Asia (IDA & IBRD),TSA,2020,1957.20343722686,70.3622206982498,42.5,7.81780734350757
Trinidad and Tobago,TTO,2020,15283.6270531554,72.645,77.28130341,4.206
Turkiye,TUR,2020,8798.11791709313,76.525,77.6695605,13.155
Tanzania,TZA,2020,1117.41528320313,66.771,19.48139954,1.792
Ukraine,UKR,2020,3709.76928710938,73.283,75.03790912,9.475
Upper middle income,UMC,2020,8346.18727671435,75.2312636272767,74.9,6.95584831852077
Uruguay,URY,2020,15757.5355995779,78.381,85.47100067,10.413
United States,USA,2020,63515.9491807833,76.9804878048781,90.34470367,8.055
Uzbekistan,UZB,2020,1978.28051860763,71.461,71.09999824,5.293
"Venezuela, RB",VEN,2020,1506.0436210041,72.369,72.44110107,7.526
Viet Nam,VNM,2020,3534.03953482647,75.383,70.30000012,2.103
World,WLD,2020,10937.6846205191,72.181968378825,60.1,6.72824524291976
South Africa,ZAF,2020,5580.60383075189,65.15,72.1128006,29.217
Zambia,ZMB,2020,951.644316655957,63.361,14.64579964,6.032
Afghanistan,AFG,2021,356.496214115892,60.417,16.51429939,5.679
Angola,AGO,2021,2303.90812662776,62.958,34.55649948,15.806
Albania,ALB,2021,7242.45513146613,76.844,79.32371752,11.474
United Arab Emirates,ARE,2021,44118.5047192771,79.083,100.0,3.105
Argentina,ARG,2021,10738.0179223384,73.948,87.15070683,8.736
Armenia,ARM,2021,4685.17997128509,72.2780487804878,78.61225758,8.418
Australia,AUS,2021,60758.9044397144,83.3,96.97219849,5.022
Austria,AUT,2021,53648.6437976214,81.190243902439,92.52915104,6.459
Azerbaijan,AZE,2021,5408.04535175023,70.999,85.99998954,6.039
Belgium,BEL,2021,51658.238294958,81.790243902439,92.78867618,6.248
Bulgaria,BGR,2021,12966.1457543396,71.2121951219512,75.27144583,5.166
Bosnia and Herzegovina,BIH,2021,7295.34378682258,74.567,75.67620138,14.897
Belarus,BLR,2021,7489.71894713888,72.0714634146342,86.88841196,3.9
Bolivia,BOL,2021,4010.76053686204,61.427,65.9773785,4.936
Brazil,BRA,2021,7972.53696080695,73.038,80.68989314,13.158
Barbados,BRB,2021,21079.6145271791,76.58,69.4756012,11.015
Brunei Darussalam,BRN,2021,31006.9636289785,74.869,97.62879944,4.905
Bhutan,BTN,2021,3570.61257980872,72.448,85.63688389,4.803
Botswana,BWA,2021,7807.88794570471,63.303,54.70069885,23.106
Canada,CAN,2021,52886.6616372703,81.4514634146342,93.93710327,7.527
Switzerland,CHE,2021,93664.7736696111,83.7512195121951,95.56937154,5.013
Chile,CHL,2021,16206.8325493421,78.876,90.23280334,9.417
China,CHN,2021,12887.4357242941,78.117,73.05323517,5.11
Cameroon,CMR,2021,1672.32657340872,61.146,38.89260101,3.275
Colombia,COL,2021,6222.62164397614,72.698,73.02837449,13.898
Comoros,COM,2021,1554.97289190153,65.201,30.68120003,4.394
Costa Rica,CRI,2021,12838.1185358931,78.05,82.74901607,15.139
Cyprus,CYP,2021,32937.83984375,80.573,90.75951564,7.513
Czechia,CZE,2021,27696.4619527544,77.2219512195122,82.67062427,2.803
Germany,DEU,2021,52349.2459994422,80.790243902439,91.43060973,3.54
Denmark,DNK,2021,69340.7334922138,81.4048780487805,98.8658506,5.065
Dominican Republic,DOM,2021,8527.0754858205,71.757,85.24298638,7.702
East Asia & Pacific (excluding high income),EAP,2021,9974.57829690175,75.2781418410849,77.6,4.5486026424833
East Asia & Pacific,EAS,2021,13336.4841670883,76.152941315904,78.8,4.4341459633891
